Customer segment,Year,Seasonal,Weekday Name,Sales Price,Comp Price,MRP,COG,inflation rate,Demand Score,discount rate,Inventory levels,Govt regulations,Expiry days
2,2018,1,Thursday,16.39,16.59,20.38,9.02,2.1,0.27,10,244.33,15,82
2,2018,1,Friday,13.57,12.6,16.64,5.72,2.1,5.11,18,240,15,58
3,2018,1,Saturday,14.82,13.53,17.48,7.1,2.1,0.43,10,233.67,15,48
1,2018,1,Sunday,11.24,10.52,13.33,4.74,2.1,1.27,12,231.01,15,63
1,2018,1,Monday,13.35,12.24,17.14,7.38,2.1,1.02,8,227.68,15,79
3,2018,1,Tuesday,11.78,12.6,14.26,6.99,2.1,4.55,8,221.68,15,50
2,2018,1,Wednesday,16.09,14.6,20.73,9.19,2.1,2.49,15,220.68,15,37
3,2018,1,Thursday,14.66,14.74,18.37,6.09,2.1,3.25,13,213.35,15,51
2,2018,1,Friday,16.18,15.81,20.88,6.7,2.1,4.48,12,209.69,15,49
1,2018,1,Saturday,16.37,15.08,19.24,7.21,2.1,1.04,12,206.69,15,42
1,2018,1,Sunday,14.32,15.04,17.44,6.08,2.1,1.37,12,203.35,15,34
1,2018,1,Monday,14.34,13.2,18.42,7.15,2.1,1.24,11,201.85,15,73
2,2018,1,Tuesday,12.48,12.72,14.83,5.21,2.1,2.47,7,199.52,15,48
2,2018,1,Wednesday,14.73,13.74,17.72,8.21,2.1,4.64,15,195.19,15,86
2,2018,2,Thursday,16.52,18.15,19.35,8.07,2.2,0,10,194.86,15,66
1,2018,2,Friday,18.25,18.34,22.91,8.5,2.2,2.04,19,189.52,15,67
1,2018,2,Saturday,14.89,14.94,19.05,6.99,2.2,3.21,19,187.19,15,34
3,2018,2,Sunday,11.74,10.91,15.23,6.39,2.2,4.78,14,182.86,15,62
2,2018,2,Monday,18.34,18.73,23.76,8.86,2.2,9.74,10,174.87,15,71
2,2018,2,Tuesday,11.55,12.53,13.82,5.24,2.2,1.13,5,167.54,15,41
3,2018,2,Wednesday,12.3,11.18,15.8,7.34,2.2,5.62,6,163.2,15,40
1,2018,2,Thursday,12.53,13.31,14.81,7.38,2.2,4.05,12,158.36,15,40
2,2018,2,Friday,14.88,16.35,19.03,8.75,2.2,3.72,13,152.03,15,64
1,2018,2,Saturday,15.13,15.58,19.41,6.21,2.2,2.22,16,149.03,15,61
2,2018,2,Sunday,11.8,10.98,14.89,6.28,2.2,11.94,18,139.02,15,38
2,2018,2,Monday,16.4,15.03,19.86,6.63,2.2,3.36,10,132.69,15,34
1,2018,2,Tuesday,13.53,13.85,15.59,6.92,2.2,4.22,15,124.69,15,35
3,2018,2,Wednesday,17.93,16.59,21.13,10.3,2.2,2.52,8,118.69,15,33
1,2018,2,Thursday,16.52,17.33,20.77,7.41,2.2,0.31,16,117.69,15,40
1,2018,2,Friday,12.57,13.08,15.84,5.53,2.2,0.77,19,116.19,15,42
3,2018,2,Saturday,16.95,17.8,20.45,6.88,2.2,6.46,7,108.51,15,86
1,2018,2,Sunday,18.21,17.48,23.17,8,2.2,1.34,14,107.18,15,31
3,2018,2,Monday,14.79,14.58,18.4,8.73,2.2,6.7,18,101.18,15,48
3,2018,2,Tuesday,12.08,12.36,14.1,5.35,2.2,1.67,17,100.18,15,36
2,2018,2,Wednesday,14.48,13.57,17.79,5.88,2.2,4.96,6,96,15,56
1,2018,2,Thursday,14.83,14.65,17.57,6.15,2.2,1.02,14,94.66,15,54
2,2018,2,Friday,14.05,13.65,16.47,6.54,2.2,2.86,9,89.66,15,60
2,2018,2,Saturday,11.41,11.89,13.26,6.18,2.2,5.91,6,83.83,15,44
2,2018,2,Sunday,12.9,13.55,14.99,7.29,2.2,9.64,15,75.83,15,85
1,2018,2,Monday,14.3,13.38,18.54,6.61,2.2,3.22,13,71.83,15,41
1,2018,2,Tuesday,17.57,17.16,20.4,7.31,2.2,2.77,9,70.83,15,38
1,2018,2,Wednesday,12.12,10.99,15.31,6.41,2.2,5.27,18,67.5,15,55
3,2018,3,Thursday,14.81,14.02,19.23,7.56,2.4,1.18,12,66.5,15,51
3,2018,3,Friday,10.82,10.6,12.76,4.51,2.4,2.91,18,65.5,15,33
3,2018,3,Saturday,12.89,12.44,16.43,7.14,2.4,0.13,8,61.5,15,67
2,2018,3,Sunday,10.42,9.97,12.28,5.26,2.4,4.54,9,53.5,15,30
2,2018,3,Monday,11.48,12.37,14.78,6.73,2.4,2.55,9,52.5,15,84
1,2018,3,Tuesday,15.6,14.78,19.47,6.33,2.4,0.58,18,48.17,15,73
3,2018,3,Wednesday,15.69,15.32,19.91,6.37,2.4,4.36,18,38.67,15,50
1,2018,3,Thursday,14.78,15.05,17.1,7.94,2.4,5.6,9,34.17,15,51
3,2018,3,Friday,13.62,13.6,16.41,7.75,2.4,2.89,18,32.84,15,45
2,2018,3,Saturday,16.59,16.28,21.49,8.51,2.4,6.76,18,273,15,39
2,2018,3,Sunday,14.7,15.93,18.75,6.57,2.4,7.52,7,267,15,37
1,2018,3,Monday,12.97,12.32,16.35,6.33,2.4,1.66,5,262.34,15,57
1,2018,3,Tuesday,11.12,10.45,12.89,5.01,2.4,1.9,16,253.34,15,65
3,2018,3,Wednesday,11.64,11.85,14.55,5.58,2.4,2.35,12,251.34,15,56
2,2018,3,Thursday,15.04,16.44,17.89,8.56,2.4,1.52,9,249,15,53
3,2018,3,Friday,12.31,11.23,14.91,7.13,2.4,1.89,11,245.66,15,74
2,2018,3,Saturday,11.24,11.43,14.16,5.22,2.4,4.21,6,242.33,15,68
3,2018,3,Sunday,12.89,13.82,16.52,6.28,2.4,1.43,7,238.34,15,30
2,2018,3,Monday,12.25,12.92,15.08,5.33,2.4,9.12,13,231.01,15,66
3,2018,3,Tuesday,12.3,12.68,14.64,7.17,2.4,4.92,17,226.67,15,85
1,2018,3,Wednesday,12.52,11.47,15.06,6.97,2.4,0.65,10,224,15,62
2,2018,3,Thursday,15.6,15.75,18.44,7.66,2.4,3.54,17,222,15,84
3,2018,3,Friday,12.17,11.4,14.48,5.28,2.4,4.75,7,219,15,67
3,2018,3,Saturday,15.65,15.23,19.54,6.97,2.4,1.38,15,214,15,83
3,2018,3,Sunday,10.78,10.39,13.47,6.38,2.4,2.77,12,207,15,31
1,2018,3,Monday,11.36,10.23,14.52,6.17,2.4,5.16,6,203,15,63
3,2018,3,Tuesday,17.13,17.86,20.7,8.13,2.4,3.85,14,198,15,78
2,2018,3,Wednesday,14.56,15.3,18.55,8.4,2.4,6.02,10,193.66,15,41
1,2018,3,Thursday,15.61,15.37,18.46,6.62,2.4,2.32,19,188.16,15,75
1,2018,3,Friday,16.7,16.2,20.66,9.05,2.4,4.28,18,181.16,15,52
2,2018,3,Saturday,12.21,12.61,14.4,6.36,2.4,1.43,8,175.83,15,75
1,2018,4,Sunday,14.78,13.75,17.88,6.41,2.5,5.43,10,166.83,15,71
1,2018,4,Monday,17.42,16.43,20.16,8.48,2.5,2.58,9,160,15,75
3,2018,4,Tuesday,19.08,18.56,24.8,8.4,2.5,3.35,12,154.34,15,74
2,2018,4,Wednesday,15.03,15.99,18.05,8.58,2.5,2.07,11,153.34,15,39
2,2018,4,Thursday,18.37,18.14,21.55,9.34,2.5,7.45,15,147.33,15,40
2,2018,4,Friday,17.16,16.02,20.53,9.2,2.5,5.69,9,141,15,70
1,2018,4,Saturday,13.9,14.03,17.69,6.65,2.5,1.79,13,137.33,15,85
1,2018,4,Sunday,18.03,18.36,23.38,10.66,2.5,11.12,9,121.15,15,84
1,2018,4,Monday,14.52,15.33,17.62,6.26,2.5,0.17,12,121.15,15,87
3,2018,4,Tuesday,15.28,14.85,19.65,7.96,2.5,1.82,15,116.15,15,57
3,2018,4,Wednesday,19.67,20.88,24.27,9.79,2.5,0.08,16,114.15,15,74
1,2018,4,Thursday,16.48,17.87,21.11,7.69,2.5,6.54,17,107.48,15,35
3,2018,4,Friday,18.83,18.76,23.7,9.34,2.5,4.41,15,102.48,15,43
1,2018,4,Saturday,18.75,19.65,24.26,8.04,2.5,5.36,16,97.98,15,36
1,2018,4,Sunday,16.92,15.73,20.28,7.53,2.5,1.8,11,89.98,15,45
2,2018,4,Monday,15.38,14.14,18.53,7.83,2.5,6.31,16,82.32,15,69
2,2018,4,Tuesday,16.2,17.56,19.95,7.34,2.5,3.49,7,80.32,15,56
2,2018,4,Wednesday,13.44,13.39,15.83,6.98,2.5,5.15,11,76.98,15,74
1,2018,4,Thursday,12.59,12.56,14.92,7.27,2.5,5.93,15,71.98,15,78
1,2018,4,Friday,12.96,13.6,15.31,5.22,2.5,2.73,6,66.98,15,56
1,2018,4,Saturday,17.34,17.12,21.58,7.01,2.5,2.83,12,61.98,15,58
2,2018,4,Sunday,12.53,11.97,14.5,6.75,2.5,4.6,10,58.48,15,72
2,2018,4,Monday,19.84,18.01,25.43,9.33,2.5,0.8,18,52.48,15,39
3,2018,4,Tuesday,13.42,13.81,16.27,5.37,2.5,4.13,16,45.48,15,59
2,2018,4,Wednesday,18.64,18.77,22.44,7.64,2.5,6.34,18,39.48,15,78
3,2018,4,Thursday,17.61,17.95,21.87,8.3,2.5,5.51,8,30.48,15,74
3,2018,4,Friday,15.86,15.46,20.21,7.99,2.5,3.13,11,243,15,77
3,2018,4,Saturday,16.71,16.49,21.37,8.83,2.5,0.39,7,236.32,15,90
1,2018,4,Sunday,12.87,12.91,16.31,7.4,2.5,0.19,11,226.99,15,48
1,2018,4,Monday,18.86,20.51,24.36,7.82,2.5,5.1,6,219.66,15,77
3,2018,5,Tuesday,16.47,15.36,20.27,8.25,2.8,2.38,18,214.66,15,90
3,2018,5,Wednesday,12.35,11.47,15.04,5.82,2.8,3.62,7,212.32,15,34
3,2018,5,Thursday,16.64,16.71,19.99,6.78,2.8,3.62,10,206.32,15,45
2,2018,5,Friday,11.56,11.14,13.58,6.16,2.8,2.88,7,203.99,15,90
2,2018,5,Saturday,14.74,14.02,18.85,7.84,2.8,1.54,10,202.99,15,64
3,2018,5,Sunday,12.71,12.09,15.27,7.06,2.8,2.02,8,193.99,15,69
2,2018,5,Monday,16.83,17.21,20.14,8.53,2.8,1,5,190.65,15,85
2,2018,5,Tuesday,16.41,16.71,19.44,8.37,2.8,9.75,14,180.99,15,56
2,2018,5,Wednesday,17.65,17.82,20.5,9.72,2.8,1.57,6,170.49,15,78
2,2018,5,Thursday,17.93,19.08,21.93,8.91,2.8,9.83,6,161.15,15,38
3,2018,5,Friday,12.49,11.27,15.57,7.14,2.8,8.2,5,152.65,15,65
1,2018,5,Saturday,13.01,14.17,15.07,7.51,2.8,8.26,7,143.32,15,75
2,2018,5,Sunday,12.64,13.06,15.09,5.95,2.8,0.01,9,141.99,15,83
3,2018,5,Monday,14.94,16.05,18.33,6.64,2.8,2.37,13,136.83,15,38
3,2018,5,Tuesday,17.9,17.02,21.53,8.56,2.8,5.08,8,130.83,15,86
2,2018,5,Wednesday,15.69,14.43,19.39,6.33,2.8,3.6,5,126.83,15,77
2,2018,5,Thursday,15.67,15.79,20.08,8.66,2.8,3.76,6,122.82,15,43
1,2018,5,Friday,12.98,13.55,15.32,6.67,2.8,1.14,12,120.82,15,55
3,2018,5,Saturday,17.37,17.31,21.83,7.95,2.8,1.76,14,118.48,15,31
2,2018,5,Sunday,18.7,19.28,21.51,9.95,2.8,0.06,7,116.14,15,80
2,2018,5,Monday,17.77,16.42,21.9,8.65,2.8,1.53,6,109.14,15,43
1,2018,5,Tuesday,16.66,16.37,19.51,9.14,2.8,13.38,8,97.14,15,56
2,2018,5,Wednesday,17.02,17.39,20.29,8.07,2.8,4.65,18,93.47,15,49
3,2018,5,Thursday,15.49,16.47,20.03,9.22,2.8,2.32,10,91.97,15,55
1,2018,5,Friday,17.9,18.31,23.16,8.74,2.8,3.06,5,89.97,15,62
3,2018,5,Saturday,17.32,15.73,20,8.37,2.8,3.21,14,87.64,15,88
1,2018,5,Sunday,14.94,16.03,18.78,8.02,2.8,3.28,16,84.31,15,83
2,2018,5,Monday,12.49,12.45,16.15,6.31,2.8,7.16,7,77.98,15,83
3,2018,5,Tuesday,11.69,12.84,14.35,6.72,2.8,0.66,7,70.98,15,68
1,2018,5,Wednesday,14.45,13.13,17.11,6.2,2.8,4.77,9,61.98,15,43
2,2018,5,Thursday,15.57,15.03,18.65,7.17,2.8,3.89,14,57.64,15,58
3,2018,6,Friday,14.11,15.32,17.61,8.27,2.9,3.86,17,54.14,15,49
2,2018,6,Saturday,13.37,14.12,16.75,5.49,2.9,2.51,7,41.81,15,67
3,2018,6,Sunday,15.85,15.24,19.28,9.26,2.9,0.51,15,33.81,15,86
1,2018,6,Monday,12.35,11.48,14.34,6.79,2.9,5.04,7,242,15,84
2,2018,6,Tuesday,14.77,14.02,18.6,8.72,2.9,3.74,14,238.67,15,41
3,2018,6,Wednesday,14.02,12.95,17.62,7.99,2.9,3.95,16,234.34,15,74
3,2018,6,Thursday,10.61,11.47,12.73,5.85,2.9,2.85,5,228.34,15,41
1,2018,6,Friday,11.76,11.59,13.63,5.19,2.9,1.55,17,226.34,15,35
3,2018,6,Saturday,12.75,13.35,14.68,7.64,2.9,4.48,13,222.34,15,46
1,2018,6,Sunday,10.25,10.19,12.16,5.98,2.9,8.76,9,214.34,15,39
2,2018,6,Monday,15.57,15.36,20.13,8.54,2.9,3.26,12,211.68,15,38
1,2018,6,Tuesday,12.68,12.34,15.08,5.1,2.9,2.48,16,203.68,15,32
3,2018,6,Wednesday,11.18,12,13.24,6.08,2.9,1.59,14,201.34,15,89
2,2018,6,Thursday,13.21,11.9,15.3,7.14,2.9,12.91,11,189.34,15,90
2,2018,6,Friday,11.94,11.39,15.31,5.14,2.9,1.89,12,189.34,15,81
2,2018,6,Saturday,12.49,11.7,14.79,5.84,2.9,2.35,16,188.34,15,33
3,2018,6,Sunday,11.91,11.02,13.83,4.97,2.9,0.68,10,185,15,73
2,2018,6,Monday,14.97,15.79,18.82,6.73,2.9,1.67,10,180.16,15,64
2,2018,6,Tuesday,14.3,13.88,16.61,5.76,2.9,5.94,13,175.66,15,74
1,2018,6,Wednesday,13.98,13.01,16.31,6.55,2.9,1.5,7,171.66,15,60
2,2018,6,Thursday,11.82,11.29,14.15,6.58,2.9,2.01,9,168,15,90
3,2018,6,Friday,12.57,12.25,15.66,5.32,2.9,4.49,7,164.65,15,52
2,2018,6,Saturday,11.04,11.82,13.07,6.41,2.9,4.61,7,159.65,15,83
3,2018,6,Sunday,13.17,12.13,15.44,6.42,2.9,2.75,5,154.32,15,59
1,2018,6,Monday,11.3,12.35,13.67,5.05,2.9,0.19,7,152.65,15,60
3,2018,6,Tuesday,14.32,15.56,16.97,7.77,2.9,0.68,13,149.32,15,61
1,2018,6,Wednesday,11.98,12.09,14.32,5.36,2.9,3.53,5,138.99,15,67
1,2018,6,Thursday,10.23,10.16,11.89,4.77,2.9,0.13,6,136.99,15,77
1,2018,6,Friday,11.62,12.03,14.57,4.94,2.9,4.87,14,133.99,15,76
1,2018,6,Saturday,11.87,13.05,14.5,6.25,2.9,1.27,13,132.99,15,87
1,2018,7,Sunday,16.43,17.8,20.07,8.98,2.9,8.7,6,126.15,15,65
1,2018,7,Monday,14.79,13.78,17.45,6.52,2.9,2.42,15,124.15,15,31
1,2018,7,Tuesday,11.52,12.04,14.16,6.58,2.9,3.98,9,120.82,15,87
3,2018,7,Wednesday,12.63,13.17,14.67,6.22,2.9,1.78,15,114.48,15,45
3,2018,7,Thursday,12.35,13.37,14.9,6.05,2.9,2.46,7,113.48,15,71
2,2018,7,Friday,11.13,10.91,14.12,5.29,2.9,1.82,6,109.15,15,87
2,2018,7,Saturday,12.55,11.32,15.54,6.29,2.9,2.44,12,106.82,15,72
1,2018,7,Sunday,15.77,15.57,20.11,7.72,2.9,2.89,19,100.49,15,38
1,2018,7,Monday,14.97,14.27,18.7,7.49,2.9,5,14,93.16,15,49
1,2018,7,Tuesday,17.1,15.74,20.19,7.26,2.9,1.96,8,89.83,15,53
1,2018,7,Wednesday,16.16,17.18,19.85,7.01,2.9,0.53,9,83.83,15,80
3,2018,7,Thursday,14.42,13.51,18.29,8.5,2.9,7.03,15,73.83,15,38
3,2018,7,Friday,16.28,15.05,20.45,9.09,2.9,4.12,10,70.83,15,40
1,2018,7,Saturday,16.03,16.88,19.98,9.31,2.9,0.36,10,69.49,15,88
2,2018,7,Sunday,16.45,16.14,20.91,8.94,2.9,0.91,14,69.49,15,67
2,2018,7,Monday,14.27,13.96,18.15,8.39,2.9,1.37,18,59.49,15,40
3,2018,7,Tuesday,11.12,11,13.48,5.01,2.9,10.98,10,50.16,15,86
3,2018,7,Wednesday,14.44,14.87,17.97,6.86,2.9,1.71,17,47.83,15,50
1,2018,7,Thursday,11.21,11.97,14.55,6.46,2.9,3.01,17,45.33,15,80
3,2018,7,Friday,13.78,12.44,16.9,6.23,2.9,8.71,19,38.49,15,34
3,2018,7,Saturday,12.01,12.84,14.67,6.79,2.9,0.91,13,33.49,15,62
1,2018,7,Sunday,11.11,10.72,13.48,4.8,2.9,5.47,18,268,15,87
3,2018,7,Monday,16.22,16.07,19.96,9.05,2.9,0.41,9,264.34,15,78
3,2018,7,Tuesday,14.06,14.47,17.08,7.82,2.9,0.88,14,255.66,15,58
1,2018,7,Wednesday,15.74,16.59,19.05,7.48,2.9,10.98,12,245.98,15,44
3,2018,7,Thursday,16.63,16.01,21.39,8.74,2.9,6.09,15,240.98,15,75
1,2018,7,Friday,16.29,17.79,19.23,9.02,2.9,0.5,9,236.65,15,38
3,2018,7,Saturday,17.11,15.92,19.86,7.81,2.9,2.08,19,234.31,15,89
1,2018,7,Sunday,16.56,17.5,19.18,8.14,2.9,3.75,17,228.31,15,78
1,2018,7,Monday,16.72,17.82,19.96,9.73,2.9,3.21,14,224.81,15,46
2,2018,7,Tuesday,14.39,14.24,16.93,6.68,2.9,0.15,11,221.81,15,37
3,2018,8,Wednesday,14.26,14.2,17.67,7.6,2.7,3.85,9,214.48,15,38
1,2018,8,Thursday,17.41,18.75,21.8,8.18,2.7,2.31,15,213.48,15,87
1,2018,8,Friday,12.65,13.25,16.05,5.33,2.7,0.99,8,213.48,15,86
3,2018,8,Saturday,15.3,14.43,18.19,8.59,2.7,4.23,9,209.47,15,53
3,2018,8,Sunday,13.38,14.66,15.57,6.63,2.7,1.97,19,204.47,15,39
3,2018,8,Monday,17.27,17.43,20.99,9.05,2.7,1.85,14,198.47,15,62
1,2018,8,Tuesday,14.49,14.9,17.23,7.66,2.7,9.06,5,190.14,15,69
2,2018,8,Wednesday,16.46,14.96,20.64,8.61,2.7,0.93,9,187.81,15,85
3,2018,8,Thursday,15.1,13.68,19.3,9,2.7,3.62,11,183.48,15,83
1,2018,8,Friday,10.83,10.65,13.74,5.75,2.7,2.97,15,180.81,15,84
2,2018,8,Saturday,16.94,17.37,21.42,7.28,2.7,6.33,19,174.81,15,38
2,2018,8,Sunday,17.02,15.46,20.53,9.99,2.7,4.05,18,170.81,15,60
2,2018,8,Monday,11.36,12.14,13.34,4.93,2.7,8.4,13,159.82,15,75
2,2018,8,Tuesday,15.44,16.12,18.07,6.72,2.7,4.66,15,156.49,15,30
2,2018,8,Wednesday,15.57,14.55,19.1,8.2,2.7,2.99,5,155.16,15,31
2,2018,8,Thursday,10.94,10.15,13,5.58,2.7,0.72,16,146.82,15,59
1,2018,8,Friday,12.42,11.34,14.91,6.78,2.7,2.41,19,143.49,15,61
1,2018,8,Saturday,14.07,15.41,17.54,8.06,2.7,3.37,15,141.16,15,84
2,2018,8,Sunday,14.92,15.9,19.21,7.36,2.7,5.54,9,134.83,15,47
2,2018,8,Monday,16.49,18,21.36,8.55,2.7,6.71,14,128.5,15,33
1,2018,8,Tuesday,14.9,14.52,18.87,8.65,2.7,5.47,13,124.5,15,82
3,2018,8,Wednesday,11.4,11.07,14.35,6.73,2.7,0.6,16,122.16,15,81
2,2018,8,Thursday,16.85,16.66,19.7,7.94,2.7,6.83,18,117.16,15,71
1,2018,8,Friday,17.33,18.31,21.78,9.38,2.7,6.24,8,112.16,15,36
3,2018,8,Saturday,14.19,15.52,16.67,8.5,2.7,0.79,7,108.16,15,71
2,2018,8,Sunday,15.56,16.49,18.35,7.78,2.7,4.78,11,104.49,15,47
3,2018,8,Monday,16.81,18.31,20.89,8.84,2.7,5.78,13,93.16,15,87
1,2018,8,Tuesday,12.79,13.83,15.16,6.11,2.7,3.28,18,89.82,15,65
1,2018,8,Wednesday,13.35,12.75,16.45,7.94,2.7,0,5,87.82,15,48
3,2018,8,Thursday,13.59,13.2,16.44,7.88,2.7,6.9,5,81.15,15,46
1,2018,8,Friday,11.91,12.47,15,6.16,2.7,4.32,6,78.82,15,62
3,2018,9,Saturday,15.47,15.17,19.92,8.94,2.3,5.87,15,74.48,15,37
3,2018,9,Sunday,15.79,15.38,19.98,7.41,2.3,0.15,7,72.14,15,48
1,2018,9,Monday,15.07,14.62,17.68,7.9,2.3,4.98,14,65.46,15,40
2,2018,9,Tuesday,14,12.95,18.03,5.91,2.3,0.24,19,64.46,15,55
1,2018,9,Wednesday,18.07,18.49,22.13,7.45,2.3,5.2,14,60.46,15,71
2,2018,9,Thursday,16.64,17.41,20.9,8.63,2.3,3.41,17,53.96,15,48
1,2018,9,Friday,14.53,15.96,18.44,7.66,2.3,2.49,10,47.3,15,62
3,2018,9,Saturday,16.43,17.74,20.09,7.61,2.3,0.35,7,45.3,15,35
2,2018,9,Sunday,18.4,17.04,22.51,8.46,2.3,6.49,19,35.3,15,42
1,2018,9,Monday,13.02,12.9,15.83,5.64,2.3,1.1,15,31.3,15,67
1,2018,9,Tuesday,14.22,13.44,18.25,8.06,2.3,5.34,17,275,15,78
2,2018,9,Wednesday,17.09,16.88,20.48,7.7,2.3,7.45,17,266,15,30
1,2018,9,Thursday,13.62,14.71,16.16,6.72,2.3,0.47,7,262,15,44
2,2018,9,Friday,12.48,12.44,15.77,6.43,2.3,0.14,11,259.17,15,33
2,2018,9,Saturday,13.92,14.79,16.11,6.72,2.3,7.86,14,251.17,15,82
1,2018,9,Sunday,18.67,19.95,23.69,10.15,2.3,2,15,245.17,15,84
2,2018,9,Monday,11.47,11.32,14.47,4.98,2.3,3.8,7,241.84,15,86
2,2018,9,Tuesday,15.15,16.02,18.91,7.65,2.3,2.63,18,238.84,15,49
2,2018,9,Wednesday,16.87,17.02,21.34,9,2.3,2.36,7,234.5,15,51
1,2018,9,Thursday,17.07,17.37,20,6.96,2.3,7.95,13,228.5,15,82
2,2018,9,Friday,12.79,11.74,14.77,5.52,2.3,2.96,10,226.5,15,43
1,2018,9,Saturday,18.71,16.87,21.56,11.21,2.3,3.76,5,221.84,15,62
3,2018,9,Sunday,11.34,10.47,14.39,6.58,2.3,1.21,14,215.84,15,57
3,2018,9,Monday,13.73,14.9,16.77,6.59,2.3,2.12,14,208.5,15,67
3,2018,9,Tuesday,12.2,11.49,14.07,5.28,2.3,5.39,14,201.17,15,80
3,2018,9,Wednesday,12.5,13.23,15.38,6.4,2.3,4.55,17,195.17,15,48
2,2018,9,Thursday,14.14,12.81,16.74,7.78,2.3,1.16,12,192.17,15,89
1,2018,9,Friday,18.21,17.85,23.46,9.27,2.3,3.22,16,188.17,15,76
2,2018,9,Saturday,12.72,13.61,14.8,5.23,2.3,1.53,10,186.17,15,88
2,2018,9,Sunday,18.23,17.54,22.7,8.33,2.3,1.91,10,182.67,15,72
2,2018,10,Monday,15.73,17.17,19.49,7.64,2.5,6.89,16,171.66,15,49
3,2018,10,Tuesday,14.91,14.85,17.67,6.4,2.5,1.06,10,168.66,15,86
3,2018,10,Wednesday,12.22,11.95,15.07,7.31,2.5,0.49,16,162.66,15,42
3,2018,10,Thursday,16.89,17.14,20.47,8.63,2.5,5.55,7,156.66,15,81
2,2018,10,Friday,14.74,13.4,18.34,7.21,2.5,2.72,10,150.66,15,85
1,2018,10,Saturday,14.4,13.03,16.83,6.34,2.5,0.01,18,145.82,15,33
3,2018,10,Sunday,16.44,16.5,20.09,7.23,2.5,1.78,17,143.82,15,57
1,2018,10,Monday,15.19,15.1,18.03,6.95,2.5,2.92,6,141.14,15,64
3,2018,10,Tuesday,12.81,12.9,15.3,6.42,2.5,2.01,10,137.14,15,71
3,2018,10,Wednesday,16.92,17.64,20.46,7.44,2.5,2.11,8,135.14,15,71
3,2018,10,Thursday,16.12,16.51,19.51,7.77,2.5,8,10,126.14,15,69
2,2018,10,Friday,11.7,12.35,13.76,6.83,2.5,0.19,18,124.14,15,59
3,2018,10,Saturday,11.55,11.97,14.99,4.73,2.5,1.91,16,117.81,15,51
2,2018,10,Sunday,11.91,11.77,15.32,6.21,2.5,2.41,8,110.82,15,73
1,2018,10,Monday,13.12,13.93,15.27,7.33,2.5,3.66,7,108.48,15,43
3,2018,10,Tuesday,14.15,14.47,16.53,6.27,2.5,5.78,19,101.31,15,73
1,2018,10,Wednesday,18.79,18.56,23.83,11.16,2.5,4.12,9,95.31,15,59
1,2018,10,Thursday,13.98,14.27,17.22,7.3,2.5,2.78,10,92.98,15,39
1,2018,10,Friday,12.74,11.77,15.08,6.27,2.5,4.53,18,88.64,15,51
2,2018,10,Saturday,17.08,17.51,21.65,7.22,2.5,4.99,7,84.64,15,61
3,2018,10,Sunday,18.05,19.54,21.47,7.69,2.5,1.82,6,82.3,15,37
2,2018,10,Monday,13.92,15.2,16.8,6.1,2.5,8.34,6,75.63,15,59
3,2018,10,Tuesday,17.19,15.84,19.86,8.04,2.5,3.03,17,72.97,15,61
2,2018,10,Wednesday,15.22,14.62,19.63,8.13,2.5,0.48,14,70.63,15,56
1,2018,10,Thursday,13.54,13.8,17.51,7.93,2.5,5.46,14,66.63,15,78
2,2018,10,Friday,16.9,16.19,21.2,9.68,2.5,5.53,5,61.3,15,78
1,2018,10,Saturday,13.26,14.56,16.2,7.41,2.5,4.29,11,57.3,15,79
2,2018,10,Sunday,12.68,12.09,15.74,5.93,2.5,0.65,14,48.96,15,35
2,2018,10,Monday,14.13,15.42,18.19,7.61,2.5,3.02,8,43.63,15,50
1,2018,10,Tuesday,16.74,16.09,21.12,7.69,2.5,6.78,9,38.28,15,76
3,2018,10,Wednesday,17.44,17.84,21.6,9.71,2.5,10.73,17,251,15,55
3,2018,11,Thursday,13.94,12.7,17.39,7.64,2.2,2.25,9,249,15,47
3,2018,11,Friday,12.27,11.76,14.85,6.65,2.2,3.98,14,241.16,15,39
1,2018,11,Saturday,13.05,13.69,15.73,6.73,2.2,3.37,19,236.02,15,80
1,2018,11,Sunday,12.44,12.59,15.45,5.8,2.2,3.19,14,233.02,15,64
3,2018,11,Monday,9.41,9.71,11.45,3.83,2.2,5.31,12,219.03,15,72
2,2018,11,Tuesday,13.5,12.89,16.24,5.46,2.2,6,14,212.7,15,64
2,2018,11,Wednesday,9.46,9.78,11.04,4.92,2.2,3.47,17,209.37,15,41
2,2018,11,Thursday,13.3,13.9,15.37,6.56,2.2,0.83,7,202.37,15,30
1,2018,11,Friday,12.04,12.66,14.52,5.56,2.2,0.18,18,199.37,15,76
3,2018,11,Saturday,12.45,11.9,14.54,5.62,2.2,6.63,12,194.37,15,35
1,2018,11,Sunday,13.42,13.84,17.24,5.52,2.2,5.05,19,190.04,15,34
3,2018,11,Monday,12.83,13.15,15.09,6.42,2.2,1.21,16,179.04,15,85
2,2018,11,Tuesday,10.06,9.89,12.27,5.5,2.2,1.22,15,176.7,15,62
3,2018,11,Wednesday,11.87,11.16,13.8,5.19,2.2,2.22,17,170.37,15,74
3,2018,11,Thursday,14.9,15.87,18.44,8.89,2.2,3.08,7,164.71,15,37
2,2018,11,Friday,13.27,12.04,15.49,7.93,2.2,1.06,8,162.71,15,58
1,2018,11,Saturday,13.5,14.05,17.37,7.97,2.2,9.39,6,154.38,15,46
